STATE,AREA,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_RATE,FIPS
OH,OH: Franklin County (39049),5.6,201.0,Mortality,3338875.0,All Races,Female,Ovary,2016-2020,6.0,39049
OH,OH: Franklin County (39049),13.1,468.0,Incidence,3338875.0,All Races,Female,Pancreas,2016-2020,14.0,39049
OH,OH: Franklin County (39049),11.2,397.0,Mortality,3338875.0,All Races,Female,Pancreas,2016-2020,11.9,39049
OH,OH: Franklin County (39049),4.5,158.0,Incidence,3338875.0,All Races,Female,Stomach,2016-2020,4.7,39049
OH,OH: Franklin County (39049),1.7,60.0,Mortality,3338875.0,All Races,Female,Stomach,2016-2020,1.8,39049
OH,OH: Franklin County (39049),19.1,642.0,Incidence,3338875.0,All Races,Female,Thyroid,2016-2020,19.2,39049
OH,OH: Franklin County (39049),8.4,301.0,Incidence,3338875.0,All Races,Female,Urinary Bladder,2016-2020,9.0,39049
OH,OH: Franklin County (39049),2.3,84.0,Mortality,3338875.0,All Races,Female,Urinary Bladder,2016-2020,2.5,39049
OH,OH: Franklin County (39049),509.8,14951.0,Incidence,3184700.0,All Races,Male,All Cancer Sites Combined,2016-2020,469.5,39049
OH,OH: Franklin County (39049),184.4,4957.0,Mortality,3184700.0,All Races,Male,All Cancer Sites Combined,2016-2020,155.7,39049
OH,OH: Franklin County (39049),7.8,241.0,Incidence,3184700.0,All Races,Male,Brain and Other Nervous System,2016-2020,7.6,39049
OH,OH: Franklin County (39049),5.1,151.0,Mortality,3184700.0,All Races,Male,Brain and Other Nervous System,2016-2020,4.7,39049
OH,OH: Franklin County (39049),39.4,1148.0,Incidence,3184700.0,All Races,Male,Colon and Rectum,2016-2020,36.0,39049
OH,OH: Franklin County (39049),13.9,379.0,Mortality,3184700.0,All Races,Male,Colon and Rectum,2016-2020,11.9,39049
OH,OH: Franklin County (39049),10.1,289.0,Incidence,3184700.0,All Races,Male,Esophagus,2016-2020,9.1,39049
OH,OH: Franklin County (39049),7.8,213.0,Mortality,3184700.0,All Races,Male,Esophagus,2016-2020,6.7,39049
OH,OH: Franklin County (39049),2.6,89.0,Incidence,3184700.0,All Races,Male,Hodgkin Lymphoma,2016-2020,2.8,39049
OH,OH: Franklin County (39049),23.3,679.0,Incidence,3184700.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,21.3,39049
OH,OH: Franklin County (39049),4.9,133.0,Mortality,3184700.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,4.2,39049
OH,OH: Franklin County (39049),4.9,149.0,Incidence,3184700.0,All Races,Male,Larynx,2016-2020,4.7,39049
OH,OH: Franklin County (39049),2.0,59.0,Mortality,3184700.0,All Races,Male,Larynx,2016-2020,1.9,39049
OH,OH: Franklin County (39049),12.9,366.0,Incidence,3184700.0,All Races,Male,Leukemias,2016-2020,11.5,39049
OH,OH: Franklin County (39049),7.7,195.0,Mortality,3184700.0,All Races,Male,Leukemias,2016-2020,6.1,39049
OH,OH: Franklin County (39049),11.8,378.0,Incidence,3184700.0,All Races,Male,Liver and Intrahepatic Bile Duct,2016-2020,11.9,39049
OH,OH: Franklin County (39049),10.2,310.0,Mortality,3184700.0,All Races,Male,Liver and Intrahepatic Bile Duct,2016-2020,9.7,39049
OH,OH: Franklin County (39049),71.4,2001.0,Incidence,3184700.0,All Races,Male,Lung and Bronchus,2016-2020,62.8,39049
OH,OH: Franklin County (39049),49.2,1332.0,Mortality,3184700.0,All Races,Male,Lung and Bronchus,2016-2020,41.8,39049
OH,OH: Franklin County (39049),26.0,724.0,Incidence,3184700.0,All Races,Male,Melanomas of the Skin,2016-2020,22.7,39049
OH,OH: Franklin County (39049),3.1,81.0,Mortality,3184700.0,All Races,Male,Melanomas of the Skin,2016-2020,2.5,39049
OH,OH: Franklin County (39049),1.3,35.0,Incidence,3184700.0,All Races,Male,Mesothelioma,2016-2020,1.1,39049
OH,OH: Franklin County (39049),8.1,222.0,Incidence,3184700.0,All Races,Male,Myeloma,2016-2020,7.0,39049
OH,OH: Franklin County (39049),4.9,125.0,Mortality,3184700.0,All Races,Male,Myeloma,2016-2020,3.9,39049
OH,OH: Franklin County (39049),23.2,679.0,Incidence,3184700.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,21.3,39049
OH,OH: Franklin County (39049),6.6,167.0,Mortality,3184700.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,5.2,39049
OH,OH: Franklin County (39049),19.1,592.0,Incidence,3184700.0,All Races,Male,Oral Cavity and Pharynx,2016-2020,18.6,39049
OH,OH: Franklin County (39049),4.0,119.0,Mortality,3184700.0,All Races,Male,Oral Cavity and Pharynx,2016-2020,3.7,39049
OH,OH: Franklin County (39049),17.3,485.0,Incidence,3184700.0,All Races,Male,Pancreas,2016-2020,15.2,39049
OH,OH: Franklin County (39049),13.7,382.0,Mortality,3184700.0,All Races,Male,Pancreas,2016-2020,12.0,39049
OH,OH: Franklin County (39049),136.9,4271.0,Incidence,3184700.0,All Races,Male,Prostate,2016-2020,134.1,39049
OH,OH: Franklin County (39049),18.1,440.0,Mortality,3184700.0,All Races,Male,Prostate,2016-2020,13.8,39049
OH,OH: Franklin County (39049),7.5,211.0,Incidence,3184700.0,All Races,Male,Stomach,2016-2020,6.6,39049
OH,OH: Franklin County (39049),3.7,98.0,Mortality,3184700.0,All Races,Male,Stomach,2016-2020,3.1,39049
OH,OH: Franklin County (39049),5.3,175.0,Incidence,3184700.0,All Races,Male,Testis,2016-2020,5.5,39049
OH,OH: Franklin County (39049),7.1,223.0,Incidence,3184700.0,All Races,Male,Thyroid,2016-2020,7.0,39049
OH,OH: Franklin County (39049),34.5,914.0,Incidence,3184700.0,All Races,Male,Urinary Bladder,2016-2020,28.7,39049
OH,OH: Franklin County (39049),7.6,186.0,Mortality,3184700.0,All Races,Male,Urinary Bladder,2016-2020,5.8,39049
OH,OH: Franklin County (39049),459.8,30002.0,Incidence,6523575.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,459.9,39049
OH,OH: Franklin County (39049),155.9,9767.0,Mortality,6523575.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,149.7,39049
OH,OH: Franklin County (39049),6.6,429.0,Incidence,6523575.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,6.6,39049
OH,OH: Franklin County (39049),4.4,287.0,Mortality,6523575.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,4.4,39049
OH,OH: Franklin County (39049),7.8,258.0,Incidence,3338875.0,All Races,Male and Female,Cervix,2016-2020,7.7,39049
OH,OH: Franklin County (39049),2.1,73.0,Mortality,3338875.0,All Races,Male and Female,Cervix,2016-2020,2.2,39049
OH,OH: Franklin County (39049),35.4,2265.0,Incidence,6523575.0,All Races,Male and Female,Colon and Rectum,2016-2020,34.7,39049
OH,OH: Franklin County (39049),12.1,753.0,Mortality,6523575.0,All Races,Male and Female,Colon and Rectum,2016-2020,11.5,39049
OH,OH: Franklin County (39049),31.4,1148.0,Incidence,3338875.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,34.4,39049
OH,OH: Franklin County (39049),5.2,191.0,Mortality,3338875.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,5.7,39049
OH,OH: Franklin County (39049),5.6,362.0,Incidence,6523575.0,All Races,Male and Female,Esophagus,2016-2020,5.5,39049
OH,OH: Franklin County (39049),4.2,263.0,Mortality,6523575.0,All Races,Male and Female,Esophagus,2016-2020,4.0,39049
OH,OH: Franklin County (39049),2.4,166.0,Incidence,6523575.0,All Races,Male and Female,Hodgkin Lymphoma,2016-2020,2.5,39049
OH,OH: Franklin County (39049),0.3,19.0,Incidence,6523575.0,All Races,Male and Female,Kaposi Sarcoma,2016-2020,0.3,39049
OH,OH: Franklin County (39049),17.1,1107.0,Incidence,6523575.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,17.0,39049
OH,OH: Franklin County (39049),3.4,212.0,Mortality,6523575.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,3.2,39049
OH,OH: Franklin County (39049),2.8,194.0,Incidence,6523575.0,All Races,Male and Female,Larynx,2016-2020,3.0,39049
OH,OH: Franklin County (39049),1.2,82.0,Mortality,6523575.0,All Races,Male and Female,Larynx,2016-2020,1.3,39049
OH,OH: Franklin County (39049),10.3,651.0,Incidence,6523575.0,All Races,Male and Female,Leukemias,2016-2020,10.0,39049
OH,OH: Franklin County (39049),6.0,363.0,Mortality,6523575.0,All Races,Male and Female,Leukemias,2016-2020,5.6,39049
OH,OH: Franklin County (39049),8.0,553.0,Incidence,6523575.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,8.5,39049
OH,OH: Franklin County (39049),7.0,466.0,Mortality,6523575.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,7.1,39049
OH,OH: Franklin County (39049),61.2,3903.0,Incidence,6523575.0,All Races,Male and Female,Lung and Bronchus,2016-2020,59.8,39049
OH,OH: Franklin County (39049),39.4,2463.0,Mortality,6523575.0,All Races,Male and Female,Lung and Bronchus,2016-2020,37.8,39049
OH,OH: Franklin County (39049),135.3,4761.0,Incidence,3338875.0,All Races,Male and Female,Male and Female Breast,2016-2020,142.6,39049
OH,OH: Franklin County (39049),20.7,738.0,Mortality,3338875.0,All Races,Male and Female,Male and Female Breast,2016-2020,22.1,39049
OH,OH: Franklin County (39049),25.7,898.0,Incidence,3338875.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,26.9,39049
OH,OH: Franklin County (39049),20.6,1329.0,Incidence,6523575.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,20.4,39049
OH,OH: Franklin County (39049),2.1,130.0,Mortality,6523575.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,2.0,39049
OH,OH: Franklin County (39049),0.8,51.0,Incidence,6523575.0,All Races,Male and Female,Mesothelioma,2016-2020,0.8,39049
OH,OH: Franklin County (39049),0.7,44.0,Mortality,6523575.0,All Races,Male and Female,Mesothelioma,2016-2020,0.7,39049
OH,OH: Franklin County (39049),6.6,415.0,Incidence,6523575.0,All Races,Male and Female,Myeloma,2016-2020,6.4,39049
OH,OH: Franklin County (39049),3.8,226.0,Mortality,6523575.0,All Races,Male and Female,Myeloma,2016-2020,3.5,39049
OH,OH: Franklin County (39049),19.0,1221.0,Incidence,6523575.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,18.7,39049
OH,OH: Franklin County (39049),5.0,299.0,Mortality,6523575.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,4.6,39049
OH,OH: Franklin County (39049),12.4,831.0,Incidence,6523575.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,12.7,39049
OH,OH: Franklin County (39049),2.4,159.0,Mortality,6523575.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,2.4,39049
OH,OH: Franklin County (39049),8.0,283.0,Incidence,3338875.0,All Races,Male and Female,Ovary,2016-2020,8.5,39049
OH,OH: Franklin County (39049),5.6,201.0,Mortality,3338875.0,All Races,Male and Female,Ovary,2016-2020,6.0,39049
OH,OH: Franklin County (39049),15.0,953.0,Incidence,6523575.0,All Races,Male and Female,Pancreas,2016-2020,14.6,39049
OH,OH: Franklin County (39049),12.3,779.0,Mortality,6523575.0,All Races,Male and Female,Pancreas,2016-2020,11.9,39049
OH,OH: Franklin County (39049),136.9,4271.0,Incidence,3184700.0,All Races,Male and Female,Prostate,2016-2020,134.1,39049
OH,OH: Franklin County (39049),18.1,440.0,Mortality,3184700.0,All Races,Male and Female,Prostate,2016-2020,13.8,39049
OH,OH: Franklin County (39049),5.8,369.0,Incidence,6523575.0,All Races,Male and Female,Stomach,2016-2020,5.7,39049
OH,OH: Franklin County (39049),2.5,158.0,Mortality,6523575.0,All Races,Male and Female,Stomach,2016-2020,2.4,39049
OH,OH: Franklin County (39049),5.3,175.0,Incidence,3184700.0,All Races,Male and Female,Testis,2016-2020,5.5,39049
OH,OH: Franklin County (39049),13.2,865.0,Incidence,6523575.0,All Races,Male and Female,Thyroid,2016-2020,13.3,39049
OH,OH: Franklin County (39049),0.5,31.0,Mortality,6523575.0,All Races,Male and Female,Thyroid,2016-2020,0.5,39049
OH,OH: Franklin County (39049),19.5,1215.0,Incidence,6523575.0,All Races,Male and Female,Urinary Bladder,2016-2020,18.6,39049
OH,OH: Franklin County (39049),4.5,270.0,Mortality,6523575.0,All Races,Male and Female,Urinary Bladder,2016-2020,4.1,39049
OH,OH: Fulton County (39051),433.3,594.0,Incidence,106395.0,All Races,Female,All Cancer Sites Combined,2016-2020,558.3,39051
OH,OH: Fulton County (39051),136.3,210.0,Mortality,106395.0,All Races,Female,All Cancer Sites Combined,2016-2020,197.4,39051
OH,OH: Fulton County (39051),31.4,45.0,Incidence,106395.0,All Races,Female,Colon and Rectum,2016-2020,42.3,39051
OH,OH: Fulton County (39051),12.8,22.0,Mortality,106395.0,All Races,Female,Colon and Rectum,2016-2020,20.7,39051
OH,OH: Fulton County (39051),35.2,54.0,Incidence,106395.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,50.8,39051
OH,OH: Fulton County (39051),121.7,159.0,Incidence,106395.0,All Races,Female,Female Breast,2016-2020,149.4,39051
OH,OH: Fulton County (39051),16.3,22.0,Mortality,106395.0,All Races,Female,Female Breast,2016-2020,20.7,39051
OH,OH: Fulton County (39051),22.7,30.0,Incidence,106395.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,28.2,39051
OH,OH: Fulton County (39051),12.7,17.0,Incidence,106395.0,All Races,Female,Leukemias,2016-2020,16.0,39051
OH,OH: Fulton County (39051),51.9,80.0,Incidence,106395.0,All Races,Female,Lung and Bronchus,2016-2020,75.2,39051
OH,OH: Fulton County (39051),35.4,54.0,Mortality,106395.0,All Races,Female,Lung and Bronchus,2016-2020,50.8,39051
OH,OH: Fulton County (39051),21.7,25.0,Incidence,106395.0,All Races,Female,Melanomas of the Skin,2016-2020,23.5,39051
OH,OH: Fulton County (39051),15.8,21.0,Incidence,106395.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,19.7,39051
OH,OH: Fulton County (39051),12.9,19.0,Incidence,106395.0,All Races,Female,Pancreas,2016-2020,17.9,39051
OH,OH: Fulton County (39051),11.3,17.0,Mortality,106395.0,All Races,Female,Pancreas,2016-2020,16.0,39051
OH,OH: Fulton County (39051),507.0,665.0,Incidence,104536.0,All Races,Male,All Cancer Sites Combined,2016-2020,636.1,39051
OH,OH: Fulton County (39051),241.2,302.0,Mortality,104536.0,All Races,Male,All Cancer Sites Combined,2016-2020,288.9,39051
OH,OH: Fulton County (39051),49.9,60.0,Incidence,104536.0,All Races,Male,Colon and Rectum,2016-2020,57.4,39051
OH,OH: Fulton County (39051),27.2,33.0,Mortality,104536.0,All Races,Male,Colon and Rectum,2016-2020,31.6,39051
OH,OH: Fulton County (39051),20.4,26.0,Incidence,104536.0,All Races,Male,Leukemias,2016-2020,24.9,39051
OH,OH: Fulton County (39051),59.3,80.0,Incidence,104536.0,All Races,Male,Lung and Bronchus,2016-2020,76.5,39051
OH,OH: Fulton County (39051),49.1,64.0,Mortality,104536.0,All Races,Male,Lung and Bronchus,2016-2020,61.2,39051
OH,OH: Fulton County (39051),20.3,24.0,Incidence,104536.0,All Races,Male,Melanomas of the Skin,2016-2020,23.0,39051
OH,OH: Fulton County (39051),20.9,28.0,Incidence,104536.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,26.8,39051
OH,OH: Fulton County (39051),18.4,24.0,Incidence,104536.0,All Races,Male,Pancreas,2016-2020,23.0,39051
OH,OH: Fulton County (39051),18.3,24.0,Mortality,104536.0,All Races,Male,Pancreas,2016-2020,23.0,39051
OH,OH: Fulton County (39051),122.7,177.0,Incidence,104536.0,All Races,Male,Prostate,2016-2020,169.3,39051
OH,OH: Fulton County (39051),17.8,22.0,Mortality,104536.0,All Races,Male,Prostate,2016-2020,21.0,39051
OH,OH: Fulton County (39051),461.1,1259.0,Incidence,210931.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,596.9,39051
OH,OH: Fulton County (39051),181.3,512.0,Mortality,210931.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,242.7,39051
OH,OH: Fulton County (39051),10.5,26.0,Incidence,210931.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,12.3,39051
OH,OH: Fulton County (39051),40.0,105.0,Incidence,210931.0,All Races,Male and Female,Colon and Rectum,2016-2020,49.8,39051
OH,OH: Fulton County (39051),19.2,55.0,Mortality,210931.0,All Races,Male and Female,Colon and Rectum,2016-2020,26.1,39051
OH,OH: Fulton County (39051),35.2,54.0,Incidence,106395.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,50.8,39051
OH,OH: Fulton County (39051),5.7,17.0,Mortality,210931.0,All Races,Male and Female,Esophagus,2016-2020,8.1,39051
OH,OH: Fulton County (39051),17.8,48.0,Incidence,210931.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,22.8,39051
OH,OH: Fulton County (39051),15.8,43.0,Incidence,210931.0,All Races,Male and Female,Leukemias,2016-2020,20.4,39051
OH,OH: Fulton County (39051),8.9,24.0,Mortality,210931.0,All Races,Male and Female,Leukemias,2016-2020,11.4,39051
OH,OH: Fulton County (39051),8.2,22.0,Incidence,210931.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,10.4,39051
OH,OH: Fulton County (39051),8.0,21.0,Mortality,210931.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,10.0,39051
OH,OH: Fulton County (39051),55.2,160.0,Incidence,210931.0,All Races,Male and Female,Lung and Bronchus,2016-2020,75.9,39051
OH,OH: Fulton County (39051),41.3,118.0,Mortality,210931.0,All Races,Male and Female,Lung and Bronchus,2016-2020,55.9,39051
OH,OH: Fulton County (39051),121.7,159.0,Incidence,106395.0,All Races,Male and Female,Male and Female Breast,2016-2020,149.4,39051
OH,OH: Fulton County (39051),16.3,22.0,Mortality,106395.0,All Races,Male and Female,Male and Female Breast,2016-2020,20.7,39051
OH,OH: Fulton County (39051),22.7,30.0,Incidence,106395.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,28.2,39051
OH,OH: Fulton County (39051),20.5,49.0,Incidence,210931.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,23.2,39051
OH,OH: Fulton County (39051),17.7,49.0,Incidence,210931.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,23.2,39051
OH,OH: Fulton County (39051),9.5,28.0,Mortality,210931.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,13.3,39051
OH,OH: Fulton County (39051),11.0,38.0,Incidence,210931.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,18.0,39051
OH,OH: Fulton County (39051),15.2,43.0,Incidence,210931.0,All Races,Male and Female,Pancreas,2016-2020,20.4,39051
OH,OH: Fulton County (39051),14.2,41.0,Mortality,210931.0,All Races,Male and Female,Pancreas,2016-2020,19.4,39051
OH,OH: Fulton County (39051),122.7,177.0,Incidence,104536.0,All Races,Male and Female,Prostate,2016-2020,169.3,39051
OH,OH: Fulton County (39051),17.8,22.0,Mortality,104536.0,All Races,Male and Female,Prostate,2016-2020,21.0,39051
OH,OH: Fulton County (39051),15.4,37.0,Incidence,210931.0,All Races,Male and Female,Thyroid,2016-2020,17.5,39051
OH,OH: Fulton County (39051),23.8,69.0,Incidence,210931.0,All Races,Male and Female,Urinary Bladder,2016-2020,32.7,39051
OH,OH: Fulton County (39051),5.1,16.0,Mortality,210931.0,All Races,Male and Female,Urinary Bladder,2016-2020,7.6,39051
OH,OH: Gallia County (39053),450.9,474.0,Incidence,75767.0,All Races,Female,All Cancer Sites Combined,2016-2020,625.6,39053
OH,OH: Gallia County (39053),148.1,173.0,Mortality,75767.0,All Races,Female,All Cancer Sites Combined,2016-2020,228.3,39053
OH,OH: Gallia County (39053),38.4,40.0,Incidence,75767.0,All Races,Female,Colon and Rectum,2016-2020,52.8,39053
OH,OH: Gallia County (39053),23.0,23.0,Incidence,75767.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,30.4,39053
OH,OH: Gallia County (39053),97.3,104.0,Incidence,75767.0,All Races,Female,Female Breast,2016-2020,137.3,39053
OH,OH: Gallia County (39053),14.0,16.0,Mortality,75767.0,All Races,Female,Female Breast,2016-2020,21.1,39053
OH,OH: Gallia County (39053),15.2,17.0,Incidence,75767.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,22.4,39053
OH,OH: Gallia County (39053),71.1,82.0,Incidence,75767.0,All Races,Female,Lung and Bronchus,2016-2020,108.2,39053
OH,OH: Gallia County (39053),39.8,49.0,Mortality,75767.0,All Races,Female,Lung and Bronchus,2016-2020,64.7,39053
OH,OH: Gallia County (39053),25.5,24.0,Incidence,75767.0,All Races,Female,Melanomas of the Skin,2016-2020,31.7,39053
OH,OH: Gallia County (39053),19.7,23.0,Incidence,75767.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,30.4,39053
OH,OH: Gallia County (39053),591.6,560.0,Incidence,74210.0,All Races,Male,All Cancer Sites Combined,2016-2020,754.6,39053
